"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S.P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index","net_point_by_word","volume","Atinum","Woori"
"1071",2018-04-26,9893877.73,1317.9,2.983,2475.64,1077.69,17000877.3,16.24,7118.680176,14.57,2666.94,225.22,11.04,178.160004,76.029999,46.740002,16636,104.29,-0.001520592,10009068762584,4300,5090
"1072",2018-04-25,10824105.14,1322.8,3.031,2448.81,1082.21,16999114.8,17.84,7003.740234,14.86,2639.4,216.66,9.71,172.470001,74,44.75,16273,104.29,0.020431477,12366175348643,4380,5200
"1073",2018-04-24,9968656.02,1333,2.999,2464.14,1077.28,16997577.3,18.02,7007.350098,14.3,2634.56,221.2,10.09,173.240005,75.279999,46.009998,18136,104.29,0.031726705,11915070346319,4805,5430
"1074",2018-04-23,9812503.98,1324,2.977,2474.11,1081.2,16995589.8,16.34,7128.600098,13.58,2670.29,223.88,10.04,175.429993,78.209999,50.349998,17136,104.29,0.016279926,7726909836336,3990,4180
"1075",2018-04-22,9958301.38,1328.766667,2.968,2474.85,1077.833333,16993677.3,16.52,7134.44336,13.35666667,2670.24,225.49,10.02333333,175.979996,78.38333367,50.71999833,18200,104.29,0.012526723,7397434110525,4220,4395
"1076",2018-04-21,9873202.23,1333.533333,2.964,2475.59,1074.466667,16991677.3,16.7,7140.286621,13.13333333,2670.19,227.1,10.00666667,176.529999,78.55666833,51.08999867,17373,104.29,0.019427108,8422435362050,4220,4395
"1077",2018-04-20,9246240.51,1338.3,2.96,2476.33,1071.1,16989689.8,16.88,7146.129883,12.91,2670.14,228.71,9.99,177.080002,78.730003,51.459999,16546,104.29,0.017949616,9414978565285,4220,4395
"1078",2018-04-19,9103857.43,1348.8,2.913,2486.1,1067.21,16987977.3,15.96,7238.060059,12.6,2693.13,229.04,10.11,179.009995,79.68,50.630001,15818,104.29,0.022181476,7880908042469,4310,4355
"1079",2018-04-18,8864145.88,1353.5,2.875,2479.98,1065.12,16985752.3,15.6,7295.240234,12.92,2708.64,236.37,10.36,179.460007,80.339996,51.380001,16364,104.29,0.010362527,7285868388559,4540,4380
"1080",2018-04-17,9006105.1,1349.5,2.83,2453.77,1067.12,16983752.3,15.25,7281.100098,13.35,2706.39,237.54,10.52,178.339996,80.029999,49.130001,15000,104.29,0.00333465,7699785197743,4410,4325
"1081",2018-04-16,9302799.31,1350.7,2.829,2457.49,1070.68,16981727.3,16.56,7156.279785,13.91,2677.84,231.49,10.09,173.869995,77.800003,47.029999,14000,104.29,0.030414756,6283238779836,4250,4170
"1082",2018-04-15,8925401.47,1349.766667,2.843,2456.683333,1071.013333,16979964.8,16.84333333,7139.736491,13.87666667,2670.66,231.4933333,10.03666667,174.0033313,77.62333433,47.186666,14750,104.29,0.012371001,5851626201712,4206.66666666667,4030
"1083",2018-04-14,8786309.58,1348.833333,2.834,2455.876667,1071.346667,16977927.3,17.12666667,7123.193196,13.84333333,2663.48,231.4966667,9.983333333,174.1366677,77.44666567,47.343333,14079.5,104.29,0.013811249,5792434837198,4163.33333333333,4030
"1084",2018-04-13,8815788.1,1347.9,2.825,2455.07,1071.68,16976214.8,17.41,7106.649902,13.81,2656.3,231.5,9.93,174.270004,77.269997,47.5,13409,104.29,0.034705976,8663340839396,4120,4030
"1085",2018-04-12,7760594.6,1341.9,2.843,2442.71,1071.04,16974152.3,18.49,7140.25,15.24,2663.99,234.6,10.08,174.800003,77.459999,49.689999,13500,104.29,0.015754217,9937314521818,4165,4150
"1086",2018-04-11,7635729.3,1360,2.779,2444.22,1066.82,16972227.3,20.24,7069.029785,15.65,2642.19,226.24,9.82,172.360001,76.5,47.759998,11454,104.29,0.017626785,5179274958113,4025,3835
"1087",2018-04-10,7582138.63,1345.9,2.801,2450.74,1064.82,16970214.8,20.47,7094.299805,15.11,2656.87,227.91,9.98,174.720001,76.790001,47.799999,11773,104.29,-0.007184839,4767400451807,3995,3905
"1088",2018-04-09,7859830.99,1340.1,2.781,2444.08,1069.71,16968164.8,21.77,6950.339844,16.5,2613.16,215.41,9.53,170.339996,75.190002,45.889999,11682,104.29,0.009711516,5460638598298,3900,3720
"1089",2018-04-08,7721096.5,1338.766667,2.786,2439.246667,1070.06,16966327.3,21.67666667,6938.596517,16.78333333,2610.263333,215.0233333,9.556666667,170.126663,74.74666833,45.88333233,12650,104.29,0.012888548,4075344841529,3790,3670
"1090",2018-04-07,7398114.72,1337.433333,2.7805,2434.413333,1070.41,16964314.8,21.58333333,6926.85319,17.06666667,2607.366667,214.6366667,9.583333333,169.91333,74.30333467,45.87666567,12075,104.29,0.005839409,4436976697569,3790,3670
"1091",2018-04-06,7605034.23,1336.1,2.775,2429.58,1070.76,16962064.8,21.49,6915.109863,17.35,2604.47,214.25,9.61,169.699997,73.860001,45.869999,11500,104.29,-0.008818197,4202888512922,3790,3670
"1092",2018-04-05,7641508.64,1328.5,2.834,2437.52,1062.63,16960339.8,18.94,7076.549805,17.03,2662.84,221.38,10.02,175.800003,76.949997,48.02,12046,104.29,-0.008674328,6292176354251,3905,3885
"1093",2018-04-04,8319628.46,1340.2,2.808,2408.06,1058.28,16958389.8,20.06,7042.109863,18.86,2644.69,226.24,9.77,173.690002,74.779999,47.669998,12409,104.29,0.008897744,5507433898432,3865,4055
"1094",2018-04-03,7924478.56,1337.3,2.781,2442.43,1054.94,16956552.3,21.1,6941.279785,18.61,2614.45,225.35,9.55,172.470001,74.559998,47.580002,12864,104.29,0.01463906,6136392918329,4035,4280
"1095",2018-04-02,7637279.83,1352.9,2.733,2444.16,1057.16,16954514.8,23.62,6870.120117,18.3,2581.88,221.05,9.53,171.600006,75,47.68,12636,104.29,0.010957285,4835116359972,4035,4050
"1096",2018-04-01,7813794.64,1346.5,2.761,2444.723333,1058.526667,16952564.8,22.7075,6918.452637,18.04666667,2596.6275,223.685,9.66,172.4900055,75.21750075,48.06000025,15200,104.29,-0.019411144,5056775060737,4240,4235
"1097",2018-03-31,7690412.86,1340.1,2.754333333,2445.286667,1059.893333,16950539.8,21.795,6966.785156,17.79333333,2611.375,226.32,9.79,173.380005,75.4350015,48.4400005,14509,104.1,0.008600652,5080395507482,4240,4235
"1098",2018-03-30,8001679.07,1333.7,2.747666667,2445.85,1061.26,16948939.8,20.8825,7015.117676,17.54,2626.1225,228.955,9.92,174.2700045,75.65250225,48.82000075,13818,104.1,-0.00875852,7017637755611,4240,4235
"1099",2018-03-29,8902795.71,1327.3,2.741,2436.37,1063.08,16946914.8,19.97,7063.450195,18.94,2640.87,231.59,10.05,175.160004,75.870003,49.200001,13136,104.1,-0.002291856,7097660609484,4135,4070
"1100",2018-03-28,8744089.07,1330,2.783,2419.29,1064.56,16945014.8,22.87,6949.22998,19.81,2605,221.35,9.81,170.350006,75.059998,47.389999,13227,104.1,0.003444456,5506641542043,4105,3950
"1101",2018-03-27,9149302.67,1347.9,2.775,2452.06,1075.13,16943327.3,22.5,7008.810059,18.16,2612.62,225.52,10,172.520004,76.309998,51.060001,14182,104.1,0.00268119,6000882837526,4265,4210
"1102",2018-03-26,9482325.82,1360.9,2.852,2437.08,1075.69,16941427.3,21.03,7220.540039,19.29,2658.55,244.48,10.44,177.169998,78.949997,53.549999,14591,104.1,-0.006916425,6606510475085,4505,4340
"1103",2018-03-25,9609902.63,1359.166667,2.821,2430.306667,1078.416667,16939552.3,22.31,7144.583333,19.59666667,2635.12,240.6433333,10.50333333,175.3899993,78.113332,52.923332,16050,104.1,-0.013912907,5098928763420,4200,4155
"1104",2018-03-24,9932516.67,1357.433333,2.817,2423.533333,1081.143333,16937864.8,23.59,7068.626628,19.90333333,2611.69,236.8066667,10.56666667,173.6100007,77.276667,52.296665,15320.5,104.1,0.018094998,6320382984914,4200,4155
"1105",2018-03-23,9747633.59,1355.7,2.813,2416.76,1083.87,16935914.8,24.87,6992.669922,20.21,2588.26,232.97,10.63,171.830002,76.440002,51.669998,14591,104.1,-0.002303975,6643420458014,4200,4155
"1106",2018-03-22,9974347.09,1333.2,2.823,2496.02,1081.21,16934252.3,23.34,7166.680176,16.24,2643.69,241.85,10.91,175.520004,78.559998,55.16,15364,104.1,0.002751239,6170635625135,4340,4255
"1107",2018-03-21,9972160.23,1321.5,2.881,2484.97,1064.76,16932464.8,17.86,7345.290039,16.73,2711.93,248.56,11.26,180.75,81.040001,57.09,16091,104.1,0.007622164,6742734647804,4340,4410
"1108",2018-03-20,9617557.2,1311.9,2.9,2485.52,1071.91,16930564.8,18.2,7364.299805,16.47,2716.94,249.58,11.11,182.509995,80.860001,57.689999,16500,104.1,0.019959745,7098285582729,4310,4425
"1109",2018-03-19,9310107.37,1317.8,2.856,2475.03,1073.49,16928977.3,19.02,7344.240234,16.3,2712.92,241,11.43,180.580002,80.300003,54.580002,15500,104.1,0.006938439,7508129782901,4355,4380
"1110",2018-03-18,8803994.62,1315.966667,2.855,2481.343333,1072.503333,16927039.8,17.94666667,7390.156901,16.04,2725.95,244.16,11.44333333,181.236669,80.92000333,54.68333433,17550,104.1,-0.015853106,7407799868770,4615,4665
"1111",2018-03-17,9285326.19,1314.133333,2.85,2487.656667,1071.516667,16925152.3,16.87333333,7436.073567,15.78,2738.98,247.32,11.45666667,181.893336,81.54000367,54.78666667,16752,104.1,-0.000338655,4938559143580,4615,4665
"1112",2018-03-16,9286441.96,1312.3,2.845,2493.97,1070.53,16923289.8,15.8,7481.990234,15.52,2752.01,250.48,11.47,182.550003,82.160004,54.889999,15954,104.1,0.004495904,5901724034137,4615,4665
"1113",2018-03-15,9250569.57,1317.8,2.826,2492.38,1069.78,16921339.8,16.59,7481.740234,15.52,2747.33,249.34,11.46,180.949997,82.57,54.84,15091,104.1,-0.012681218,7625642462339,4565,4640
"1114",2018-03-14,10281417.73,1325.6,2.819,2486.08,1064.55,16919539.8,17.23,7496.810059,15.16,2749.48,248.74,11.36,180.119995,83.309998,54.610001,15864,104.1,0.003272476,7183575007298,4835,4910
"1115",2018-03-13,10234990.21,1327.1,2.844,2494.49,1066.88,16917739.8,16.35,7511.009766,15.05,2765.31,247.71,11.64,181.009995,80.199997,51.830002,15727,104.1,-0.007792518,6684725819502,4725,4860
"1116",2018-03-12,10714647.59,1320.8,2.866,2484.12,1065.02,16915764.8,15.78,7588.319824,15.13,2783.02,249.76,11.52,182.539993,80.599998,53.189999,16364,104.1,0.00960024,7204964059625,4870,4945
"1117",2018-03-11,9877654.41,1321.866667,2.905,2475.896667,1065.14,16913752.3,15.4,7579.149902,15.02,2784.203333,248.2833333,11.58,182.7733303,80.636665,52.95666667,16394,104.1,-0.001826913,7025292249672,4705,4870
"1118",2018-03-10,10433094.71,1322.933333,2.9005,2467.673333,1065.26,16911839.8,15.02,7569.979981,14.91,2785.386667,246.8066667,11.64,183.0066677,80.673332,52.72333433,16424,104.1,0.008564276,6009886679670,4705,4870
"1119",2018-03-09,10504616.13,1324,2.896,2459.45,1065.38,16910089.8,14.64,7560.810059,14.8,2786.57,245.33,11.7,183.240005,80.709999,52.490002,16454,104.1,-0.017816522,9711862564798,4705,4870
"1120",2018-03-08,11103504.94,1321.7,2.857,2433.08,1074.11,16908264.8,16.54,7427.950195,15.49,2738.97,241.18,11.97,179.25,79.870003,52.25,16318,104.1,-0.016874734,8018013690248,4955,5050
"1121",2018-03-07,12054653.01,1327.6,2.881,2401.82,1067.43,16906239.8,17.76,7396.649902,17.6,2726.8,241.84,12.24,179.210007,79.519997,50.720001,16500,104.1,-0.00494882,9816431899812,4695,4940
"1122",2018-03-06,12831450.25,1335.2,2.886,2411.41,1063.96,16904277.3,18.36,7372.009766,16.67,2728.12,242.16,11.76,177.529999,79.230003,49.599998,17227,104.1,0.012102464,7623120860967,5040,5480
"1123",2018-03-05,12867490.45,1319.9,2.883,2375.06,1077.67,16902327.3,18.73,7330.709961,18.69,2720.94,235.65,11.91,178.529999,79.07,50.419998,17046,104.1,0.012243403,7217393829143,5220,5650
"1124",2018-03-04,12828438.54,1321.066667,2.848,2384.093333,1078.343333,16900464.8,19.01666667,7306.430013,18.25666667,2711.043333,235.9466667,11.87666667,177.3600007,79.00333433,48.953332,18300,104.1,0.0047078,6788503369401,5130,5450
"1125",2018-03-03,12387152.06,1322.233333,2.858,2393.126667,1079.016667,16898614.8,19.30333333,7282.150065,17.82333333,2701.146667,236.2433333,11.84333333,176.1900023,78.93666867,47.486666,17468,104.1,0.023300161,7465128310295,5130,5450
"1126",2018-03-02,12248238.86,1323.4,2.868,2402.16,1079.69,16896364.8,19.59,7257.870117,17.39,2691.25,236.54,11.81,175.020004,78.870003,46.02,16636,104.1,0.027581951,8502815261881,5130,5450
"1127",2018-03-01,11587257.1,1305.2,2.811,2414.76,1082.84,16894414.8,22.47,7180.560059,16.47,2677.67,232.21,11.9,173.490005,78.639999,46.009998,16550,104.1,-0.000995797,8164391107459,5040,5360
"1128",2018-02-28,11924442.59,1317.9,2.864,2427.36,1085.21,16892352.3,19.85,7273.009766,15.55,2713.83,242,12.11,175.759995,79.410004,46.049999,15046,104.21,0.011479363,7739183076906,5040,5360
"1129",2018-02-27,11597187.87,1315.5,2.901,2456.14,1081.45,16890414.8,18.59,7330.350098,14.53,2744.28,246.06,12.53,175.929993,79.459999,45.91,15364,104.21,0.025640239,7772644852794,5330,5450
"1130",2018-02-26,10788846.2,1332.8,2.864,2457.65,1070.67,16888414.8,15.8,7421.459961,15.11,2779.6,246.58,12.42,177.869995,79.349998,46.549999,15954,104.21,-0.001033783,8131376067473,5360,5610
"1131",2018-02-25,10930537.92,1331.966667,2.875,2455.606667,1072.78,16886652.3,16.03,7393.436686,15.23666667,2768.833333,246.3633333,12.30333333,177.1666617,79.46333267,45.98666633,18500,104.21,-0.006480063,6367624449677,5650,5860
"1132",2018-02-24,11478693.03,1331.133333,2.8705,2453.563333,1074.89,16884514.8,16.26,7365.413412,15.36333333,2758.066667,246.1466667,12.18666667,176.4633283,79.57666733,45.42333367,17659,104.21,0.01252931,7718809177646,5650,5860
"1133",2018-02-23,11087471.21,1330.3,2.866,2451.52,1077,16882702.3,16.49,7337.390137,15.49,2747.3,245.93,12.07,175.759995,79.690002,44.860001,16818,104.21,-0.00331005,8635491254691,5650,5860
"1134",2018-02-22,11894540.21,1332.7,2.919,2414.28,1080.72,16880852.3,18.72,7210.089844,16.85,2703.96,242.15,11.84,172.949997,77.699997,44.900002,17318,104.21,-0.008052838,8970868807365,5970,6110
"1135",2018-02-21,12688744.1,1332.1,2.952,2429.65,1076.02,16878989.8,20.02,7218.22998,16.56,2701.33,241.51,11.72,172.320007,76.510002,44.099998,17864,104.21,0.017847188,10494182820839,6380,6390
"1136",2018-02-20,12532089.75,1331.2,2.891,2415.12,1074.91,16876877.3,20.6,7234.310059,17.1,2716.26,249.08,12.02,175.350006,77.059998,44.93,17591,104.21,0.026320498,11075722138631,6300,6020
"1137",2018-02-19,11774259.48,1337.45,2.889,2442.82,1067.41,16875114.8,20.315,7235.600098,16.66,2720.25,247.77,11.97,175.425003,77.38749925,44.72500025,17454,104.21,0.021825591,8537961723416,6150,5730
"1138",2018-02-18,12411141.08,1343.7,2.873,2438.622,1067.336667,16873089.8,20.03,7236.890137,17.032,2724.24,246.46,11.92,175.5,77.7150005,44.5200005,18750,104.21,0.026144639,9756291649961,5830,5460
"1139",2018-02-17,11389208.17,1349.95,2.873,2434.424,1067.263333,16871064.8,19.745,7238.180176,17.404,2728.23,245.15,11.87,175.574997,78.04250175,44.31500075,18324,104.21,0.022861932,9663538536691,5830,5460
"1140",2018-02-16,11309096.2,1356.2,2.873,2430.226,1067.19,16869202.3,19.46,7239.470215,17.776,2732.22,243.84,11.82,175.649994,78.370003,44.110001,17898,104.21,0.013710852,8140826074247,5830,5460
"1141",2018-02-15,10586770.04,1355.3,2.906,2426.028,1064.14,16867239.8,19.13,7256.430176,18.148,2731.2,246.5,12.19,174.690002,78.294998,44.290001,17472,104.21,0.026932961,10111698052682,5830,5460
"1142",2018-02-14,9595520.77,1358,2.913,2421.83,1070.91,16865602.3,19.26,7143.620117,18.52,2698.63,241.42,12.2,172.520004,77.269997,41.849998,17046,104.21,0.015970207,8825528822889,5830,5460
"1143",2018-02-13,9960153.73,1330.4,2.833,2395.19,1085.05,16863364.8,24.97,7013.509766,20.14,2662.94,232.63,11.78,170.119995,74.970001,42.110001,16636,104.21,-0.006389474,6356221258696,5600,5430
"1144",2018-02-12,9083952.3,1326.4,2.858,2385.38,1082.6,16861314.8,25.61,6981.959961,21.67,2656,228.03,11.68,168.190002,75.279999,39.919998,16591,104.21,0.003650526,6980739198152,5360,5810
"1145",2018-02-11,9613607.33,1322.833333,2.857,2378.176667,1083.623333,16859239.8,26.76,6946.136719,22.35666667,2643.85,229.38,11.55666667,167.1933337,75.10333267,39.803332,17500,104.21,-0.028804063,6830947279038,5310,5640
"1146",2018-02-10,9729591.7,1319.266667,2.857,2370.973333,1084.646667,16857352.3,27.91,6910.313476,23.04333333,2631.7,230.73,11.43333333,166.1966653,74.92666633,39.686666,16704.5,104.21,0.029485252,8681751271525,5310,5640
"1147",2018-02-09,9229459.31,1315.7,2.857,2363.77,1085.67,16855564.8,29.06,6874.490234,23.73,2619.55,232.08,11.31,165.199997,74.75,39.57,15909,104.21,0.014508357,7570289484689,5310,5640
"1148",2018-02-08,8522084.34,1319,2.828,2407.62,1097.58,16853877.3,33.46,6777.160156,18.21,2581,217.52,11.22,160.619995,72.32,39.5,14773,104.21,0.015781008,10428810847978,5600,5530
"1149",2018-02-07,8653332.62,1314.6,2.834,2396.56,1090.24,16852239.8,27.73,7051.97998,23.04,2681.66,228.8,11.6,168.729996,75.589996,41.669998,13454,104.21,0.004485365,10230794873625,5450,5160
"1150",2018-02-06,7868121.35,1329.5,2.805,2453.31,1080.06,16850477.3,29.98,7115.879883,22.61,2695.14,225.58,11.65,169.279999,75.68,41.610001,12591,104.21,-0.036161218,15620537855277,6200,4900
"1151",2018-02-05,9228009.03,1336.5,2.709,2491.75,1094.84,16848352.3,37.32,6967.529785,16.24,2648.94,213.7,11.57,164.589996,74.705002,41.02,14091,104.21,-0.020154932,10360235173147,6720,5480
"1152",2018-02-04,10237958.33,1336.766667,2.845,2502.963333,1093.21,16846039.8,30.65,7058.669922,15.60666667,2686.67,220.3066667,11.86333333,166.576665,75.326668,41.88333367,17150,104.21,0.002713146,7892444911456,6560,5780
"1153",2018-02-03,9876917.83,1337.033333,2.843,2514.176667,1091.58,16843814.8,23.98,7149.810058,14.97333333,2724.4,226.9133333,12.15666667,168.563334,75.948334,42.74666733,16370.5,104.21,-0.012355689,8104709018980,6560,5780
"1154",2018-02-02,10200669.43,1337.3,2.841,2525.39,1089.95,16841839.8,17.31,7240.950195,14.34,2762.13,233.52,12.45,170.550003,76.57,43.610001,15591,104.21,-0.047775333,14200275303042,6560,5780
"1155",2018-02-01,11422457.86,1347.9,2.782,2568.54,1070.94,16839739.8,13.47,7385.859863,13.98,2821.98,240.5,13.25,172.929993,78.400002,44.450001,17227,104.21,-0.005140277,11112386473941,7130,6330
"1156",2018-01-31,11278412.56,1343.1,2.712,2566.46,1070.08,16837739.8,13.54,7411.47998,14.54,2823.81,245.8,13.74,169,85.32,46.91,17182,103.42,-0.008871191,8972074194518,5550,6270
"1157",2018-01-30,12615772.39,1340,2.724,2567.74,1073.23,16836277.3,14.79,7402.47998,14.23,2822.43,242.72,12.87,167.190002,83.779999,45.52,18318,103.42,-0.014696248,9637852936127,5480,6800
"1158",2018-01-29,13116417.99,1345.1,2.699,2598.19,1070.95,16834189.8,13.84,7466.509766,13.42,2853.53,246.85,13.32,168.550003,84.309998,45.43,17909,103.42,0.00624116,7930168959169,5270,6750
"1159",2018-01-28,12803779.4,1349.133333,2.658,2590.38,1068.856667,16832339.8,12.92,7479.596517,13.12,2859.976667,245.6766667,13.19666667,169.1466673,84.68999767,45.61000033,20250,103.42,0.000999138,9317069708385,4055,6750
"1160",2018-01-27,12468603.17,1353.166667,2.659,2582.57,1066.763333,16830364.8,12,7492.683269,12.82,2866.423333,244.5033333,13.07333333,169.7433317,85.06999733,45.79000067,19329.5,103.42,0.000728333,8461174562830,4055,6750
"1161",2018-01-26,12559091.56,1357.2,2.66,2574.76,1064.67,16828402.3,11.08,7505.77002,12.52,2872.87,243.33,12.95,170.339996,85.449997,45.970001,18409,103.42,-0.003324454,10874503604856,4055,6750
"1162",2018-01-25,12743974.64,1368,2.624,2562.23,1066.06,16826464.8,11.58,7411.160156,12.48,2839.25,236.35,12.41,168.589996,84.339996,45.119999,18909,103.42,0.019723082,9900404538889,4050,7080
"1163",2018-01-24,12165671.99,1361.4,2.648,2538,1064.98,16824489.8,11.47,7415.060059,12.76,2837.54,235.8,12.71,167.009995,83.709999,44.32,18454,103.42,0.006128578,11091844620263,3965,6960
"1164",2018-01-23,12211529.64,1336.7,2.617,2536.6,1073.89,16822289.8,11.1,7460.290039,12.75,2839.13,238.91,12.94,167.190002,84.209999,45.009998,18636,103.42,-0.006076817,10779004950989,4120,7250
"1165",2018-01-22,12979847.47,1331.9,2.656,2502.11,1069.4,16820077.3,11.03,7408.029785,13.09,2832.97,233.69,12.65,168.279999,83.980003,45.290001,15909,103.42,-0.004323736,11757300592325,3955,6530
"1166",2018-01-21,14381365.09,1332.3,2.663,2508.16,1068.82,16817989.8,11.11,7384.146484,12.95,2825.413333,232.4966667,12.63,167.7966667,83.933334,44.380001,18250,103.42,0.006581464,11085361808217,4020,6850
"1167",2018-01-20,13005622.38,1332.7,2.662,2514.21,1068.24,16815652.3,11.19,7360.263184,12.81,2817.856667,231.3033333,12.61,167.3133343,83.886665,43.470001,17420.5,103.42,0.02742277,13167966891763,4020,6850
"1168",2018-01-19,12753011.93,1333.1,2.661,2520.26,1067.66,16813427.3,11.27,7336.379883,12.67,2810.3,230.11,12.59,166.830002,83.839996,42.560001,16591,103.42,0.001173455,11983801407551,4020,6850
"1169",2018-01-18,12495269.38,1327.2,2.624,2515.81,1070.69,16811364.8,12.22,7296.049805,12.53,2798.03,224.44,12.47,165.479996,82.940002,40.27,16273,103.42,5.28e-05,16759290521303,3800,7850
"1170",2018-01-17,12754462.21,1339.2,2.587,2515.43,1067.36,16809202.3,11.91,7298.279785,12.21,2802.56,224.72,12.18,164.320007,82.470001,40.060001,14864,103.42,-0.031425874,21010592752277,3080,7500
"1171",2018-01-16,15437885.74,1337.1,2.539,2521.74,1064.65,16807114.8,11.66,7223.689941,11.81,2776.42,220.11,11.91,162.289993,80.419998,39.32,17909,103.42,-0.014971533,21036478298578,3625,9340
